,Unnamed: 0,title,date,author,result,id
825,1035,Family of six killed by wild mushroom poisoning,2017/8/30,Zhao Lichao,FALSE,https://vp.fact.qq.com/article?id=8ddb64f5a815c74b9f56e97f0e159cb9
824,1034,"Mushrooms and eggplants, millet and rhubarb rice can poison if eaten together",2016/12/29,,FALSE,https://vp.fact.qq.com/article?id=77eaca2cd42f507efa0f2b28ba2157e5
577,773,"HIV detected in swimming pool in Huai'an stadium, Jiangsu",2018/9/25,Chen Yulan,FALSE,https://vp.fact.qq.com/article?id=1f43fff99f571cf9838d468f915d7af0
578,774,"13 men and women infected with swine virus died in Erqi District, Zhengzhou",2018/8/21,More true sister,FALSE,https://vp.fact.qq.com/article?id=5f63bb7401f56077a4de90c034d7c8a9
579,775,13 men and women infected with pig virus died in Shijiazhuang,2018/4/10,,FALSE,https://vp.fact.qq.com/article?id=49a0ecd422dcd71306b5478dc1d8f6bc
581,777,Several years have passed since being bitten by a dog and there is still a risk of rabies virus infection,2018/3/25,True team,FALSE,https://vp.fact.qq.com/article?id=4040abcdb99675acffa53c913c3fa171
653,850,Lung tea can expel years of smoke,2018/12/19,Liu Pingping,FALSE,https://vp.fact.qq.com/article?id=b4002a517cc3e34f0753777c42a632c1
606,803,The bowel needs detoxification,2018/5/25,Section of ginger,FALSE,https://vp.fact.qq.com/article?id=ab17aa642e9a33d99ad7caf07dfa7cf6
608,805,Kelp soaked for a long time is poisonous,2018/5/7,Ruan Guangfeng,FALSE,https://vp.fact.qq.com/article?id=7fcb63ce04ccf33ea3a48c2dd29b9b9a
632,829,Rotten cabbage is more poisonous than arsenic,2018/1/26,Doctor Lilac,FALSE,https://vp.fact.qq.com/article?id=c09c5d58c0fabc669df53562f8684bef
633,830,Pork liver is a detoxification organ.,2019/11/22,,FALSE,https://vp.fact.qq.com/article?id=9a28128a7ef9b2af15e1ab4585bcab63
634,831,Peach will turn black with domestic soda powder,2019/10/2,,FALSE,https://vp.fact.qq.com/article?id=69957cc22287b7294cd7d21ab595834b
799,1009,Sweet potato leaves can purify blood and detoxify,2018/6/19,,FALSE,https://vp.fact.qq.com/article?id=396a6782e7486172a6540fadcd428ec0
636,833,People eat poisoned meat with snake venom,2018/4/12,,FALSE,https://vp.fact.qq.com/article?id=3065ca9265baccffe8b0239656c6278a
637,834,"Tomatoes are poisoned by solanine, raw poisoning",2019/9/9,Chen Xiyao,FALSE,https://vp.fact.qq.com/article?id=c3c9d554fc06fe241a404d0ac4ced3f0
797,1007,Wet paper towels contain toxic substances and are harmful to the human body,2019/11/21,Chen Wanqing,FALSE,https://vp.fact.qq.com/article?id=c66781b3a1bd2966aeb2d63ba195ced2
639,836,"""Drug Weed"" can suck poison gas",1970/1/1,,FALSE,https://vp.fact.qq.com/article?id=eea251fd52ca64d0cd046f510d60534d
795,1005,Manganese poisoning in stainless steel pots,2018/7/6,Cloudless,FALSE,https://vp.fact.qq.com/article?id=a17de23e25ea33e2645408b4db509235
641,838,Poisonous mushrooms that are not eaten by insects are non-toxic,2018/7/23,Cloudless,FALSE,https://vp.fact.qq.com/article?id=da4653bc74c38410eb112a9443ec632c
642,839,"Scorpion, fish gall, and other poisons can be used to fight poison and strengthen the body.",2018/4/13,Lin Xiaoqing,FALSE,https://vp.fact.qq.com/article?id=9f14c458bfbfb639ea47857adfd1f722
643,840,Infected with syphilis in the bath center,2019/10/25,Liu Pingping,FALSE,https://vp.fact.qq.com/article?id=9a4210de408792ad60bc9399bd6162ab
644,841,"If you eat too much sausage powder, you will get aluminum poisoning.",2019/6/11,Ruan Guangfeng,FALSE,https://vp.fact.qq.com/article?id=fcac19c1900c89a9f9f2630876f23326
794,1004,"""Net red black ice cream"" can detoxify beauty",2018/7/15,Yao Qiuqi,FALSE,https://vp.fact.qq.com/article?id=c0c7984675f479209a807ec8bc4f7b1b
793,1003,Judging by the growth environment of mushrooms,2018/7/23,蝌蚪 Stave,FALSE,https://vp.fact.qq.com/article?id=4f965d50993432875e2d099ec3afaa15
647,844,Soaking water in silverware can sterilize and detoxify,2019/4/11,Wen Yaqi,FALSE,https://vp.fact.qq.com/article?id=3ea342167b2ef72bf1b69b06a0f5690c
648,845,Flammulina velutipes is poisonous and cannot be eaten,2019/2/21,Li Chang,FALSE,https://vp.fact.qq.com/article?id=ad3d0d6deb8eb1ee84ad17bfa77b7889
650,847,Garlic and mango are poisonous when eaten together,2019/1/24,Li Yuanyuan,FALSE,https://vp.fact.qq.com/article?id=1ed6ac236aa896e6989008e4baa8475f
651,848,Toothpaste with black bars on the bottom is toxic,2017/2/20,Xu Tongkai,FALSE,https://vp.fact.qq.com/article?id=22f445904644d4c791e47b2b6087989c
631,828,Rootless Sprouts Poisonous,2017/11/9,Zheng Ziyu,FALSE,https://vp.fact.qq.com/article?id=56c07bd4a0c2f2e4cbeb3ff80c2ef99c
806,1016,Eating fruits on an empty stomach can kill viruses and fight cancer,2017/5/28,Zhao Yanchang,FALSE,https://vp.fact.qq.com/article?id=7d07ad0613b4b928b7158865670ab85e
800,1010,"The buns with cyclamate are ""poison buns""",2018/6/16,Cloudless,FALSE,https://vp.fact.qq.com/article?id=fba95a8d0d7aa259906aa35d18cf1aa5
801,1011,Spinach can become poisonous if left in the refrigerator for a long time,2017/5/23,Cloudless,FALSE,https://vp.fact.qq.com/article?id=e00e8c7dbdf626cd5166bbcb1a57f53e
609,806,Poisonous pig skull,2018/4/21,Tang Yazheng,FALSE,https://vp.fact.qq.com/article?id=cff19c957a64b51072353ea6cf00e6db
610,807,Constipation produces enterotoxin,2018/4/19,Ruan Guangfeng,FALSE,https://vp.fact.qq.com/article?id=e169239703b6e5e454c28cdf69e70b86
611,808,Tea is poisonous and cannot be drunk,2018/12/17,Ruan Guangfeng,FALSE,https://vp.fact.qq.com/article?id=5b40bf5824fccb63adcf3c3a89f9dd08
612,809,Ginkgo biloba is poisonous,2017/2/7,Ruan Guangfeng,FALSE,https://vp.fact.qq.com/article?id=4634169e0bac65c1f1cbc1056dc35b02
805,1015,Disinfecting tablets can completely purify sewage,2014/8/7,Tang Yazheng,FALSE,https://vp.fact.qq.com/article?id=9bb4290c4aad5f569ed3a9c432ac834d
614,811,Hot water is toxic to honey,2018/4/8,Ruan Guangfeng,FALSE,https://vp.fact.qq.com/article?id=19c89012e2db2e88e8e6a52bb16b05b3
615,812,Poisonous watermelon flows across the country,2016/5/16,,FALSE,https://vp.fact.qq.com/article?id=71748aab642717356e8deaa8e5418050
616,813,Fresh Tremella is poisonous,2018/1/7,Li Zhiliang,FALSE,https://vp.fact.qq.com/article?id=f2998945e98d96d58664155e9f8c88fb
617,814,Eating ginger at night will poison you,2015/12/23,,FALSE,https://vp.fact.qq.com/article?id=914b3430932b7b14ad2a8dbeffe90342
618,815,"Apples eat at night, they are poison apples",2016/9/29,Cloudless,FALSE,https://vp.fact.qq.com/article?id=7158ceb6934bcefdf24c7edc9bf1668c
619,816,Sweat can detoxify,2017/4/27,Song Hui,FALSE,https://vp.fact.qq.com/article?id=bd712f0aef12e667af00efbdd7f8f2fc
620,817,Cassava is 100 times more poisonous than mercury,2017/9/17,Doctor Lilac,FALSE,https://vp.fact.qq.com/article?id=9ba1c185fad4a0a42847be0522d49a83
621,818,Blackened silver ornaments are detoxifying the body,2019/6/6,Zheng Ziyu,FALSE,https://vp.fact.qq.com/article?id=c70c5d499017bbe95cf2d1c17927517a
622,819,Yao Ming arrested for taking drugs,2017/7/6,Cloudless,FALSE,https://vp.fact.qq.com/article?id=e81e4a077fc2aa511da7c6bb52e9644b
623,820,"Drinking thickened porridge is equivalent to ""taking poison""",2018/10/28,Zhao Yanchang,FALSE,https://vp.fact.qq.com/article?id=e1334176004c2be262fc80be176d4836
624,821,Lard can detoxify,2016/7/26,Cloudless,FALSE,https://vp.fact.qq.com/article?id=c992753ced691887452d28cbdc2ce7b4
625,822,Detoxification in beauty salons is reliable,2015/10/14,luna,FALSE,https://vp.fact.qq.com/article?id=9f0e354ece449f7c410824cfb370de5e
804,1014,Eggs and purple sweet potatoes are poisonous,2018/5/31,,FALSE,https://vp.fact.qq.com/article?id=1570e105592ed08922c722c54b1ab278
802,1012,Dried wild mushrooms are definitely not poisonous,2017/11/12,Zhong Kai,FALSE,https://vp.fact.qq.com/article?id=f5015403eb90497307ce069036beb8a7
629,826,Silver needle can test poison,2019/10/2,Xie Weiyong,FALSE,https://vp.fact.qq.com/article?id=4a883dc55a613c7e2a3313399cb37484
368,368,"Doctor reminds from Wuhan University People's Hospital: 29, 30 two days is the outbreak period",2020/1/29,"Master of Pharmacology, PhD in Pediatrics",FALSE,https://vp.fact.qq.com/article?id=180fd955216b0debd476be5372affecf
377,377,"Japan sends 1,000 medical teams to Wuhan",2020/1/28,Official website of People's Daily Overseas Edition,FALSE,https://vp.fact.qq.com/article?id=1b4099cba7d339d14284227215a6b7be
366,366,"A Wuhan woman ends the French strike, and the French go for masks",2020/1/29,"Doctor of Laws, French Media",FALSE,https://vp.fact.qq.com/article?id=266b7fb74f6a6c95dbb46eabe03c6d27
123,123,Cambodian Prime Minister Hun Sen confirmed new crown pneumonia,2020/2/21,Editor-in-chief of today's topic,FALSE,https://vp.fact.qq.com/article?id=41b37e1bf74171083d4bab32849820d7
124,124,Oxytetracycline is effective in the treatment of new coronavirus pneumonia,2020/2/21,Professional medical science popularization platform under Tencent,FALSE,https://vp.fact.qq.com/article?id=136a1732efcad21e9905751f9cc545df
125,125,Zhong Nanshan predicts that the time limit will be lifted everywhere,2020/2/21,Hosted by the Central Cyberspace Office's Reporting Center for Illegal and Bad Information,FALSE,https://vp.fact.qq.com/article?id=6f9438b20e23c25a6cd663ba46927244
126,126,Wuhan Yangtze River Bridge sets off fireworks,2020/2/21,Red Net,FALSE,https://vp.fact.qq.com/article?id=71afd290467995bb114ba5ae654e0090
127,127,All card points in Jiangsu Province were demolished on the evening of February 20,2020/2/21,The largest mainstream urban newspaper in Jiangsu Province,FALSE,https://vp.fact.qq.com/article?id=550c8f0ef2cf0f5666a389326954c1b8
128,128,"Bullfrogs, turtles, etc. have been placed on the fasting list",2020/2/21,New media for current affairs and finance under the China News Agency,FALSE,https://vp.fact.qq.com/article?id=8e49115df35a0e6370b50133747821df
129,129,"Video: Zhong Nanshan visits Professor Lin Zhengbin, Professor Lin begs: Help me",2020/2/20,Hosted by the Central Cyberspace Office's Reporting Center for Illegal and Bad Information,FALSE,https://vp.fact.qq.com/article?id=329d3ec4bc5b673bf8d15337e7f0e7ed
130,130,Schools in Shenzhen will start in batches starting March 2,2020/2/20,A large comprehensive daily newspaper mainly under the economic report of the Shenzhen Municipal Committee,FALSE,https://vp.fact.qq.com/article?id=b8ef3aaab3c44982084754b8ffd4c89f
971,1189,Stool is related to tumor obesity.,2019/8/12,True team,FALSE,https://vp.fact.qq.com/article?id=aa7742cadd34105c5d674477bcb942c1
131,131,New coronavirus is a biological weapon manufactured by the laboratory,2020/2/20,Xiaoyang video,FALSE,https://vp.fact.qq.com/article?id=afe19f44025454d73a0b904b201630c5
134,134,Bee Venom (Bee Needle and Bee Venom Injection) Can Inhibit New Coronavirus,2020/2/20,Professional medical science popularization platform under Tencent,FALSE,https://vp.fact.qq.com/article?id=6d4eb2083873aaa55d8ec9a5ebcde709
969,1187,The fear that occurs when animals are slaughtered turns into toxins and is eaten by us,2018/1/26,,FALSE,https://vp.fact.qq.com/article?id=b93780faa222405f871617a46621da3c
136,136,Vegetables bought at home must be disinfected with 75% alcohol,2020/2/20,Director of Science and Technology Department of Food and Nutrition Information Exchange Center,FALSE,https://vp.fact.qq.com/article?id=f9496cffd016f5d3091eb4203be9a8d2
137,137,"Beijing University, Elementary and High School will start in early March",2020/2/19,Communist Youth League Beijing Municipal Party Committee,FALSE,https://vp.fact.qq.com/article?id=aaaebf61354bf21628f36e4acc391fb7
138,138,China must meet the cap removal rule without new cases in 28 days to start the resumption,2020/2/19,Professional fact verification platform under Tencent News,FALSE,https://vp.fact.qq.com/article?id=6924ae034a2c1294a97fa6d0334ae5fd
968,1186,"Feed from broiler farms can kill flies, unsafe",2018/1/26,Okabe Honglisu,FALSE,https://vp.fact.qq.com/article?id=ed65373e6aab012132ba8da7d026b451
140,140,"Schools in Chengdu, Ningbo, Fuzhou and other places will start on March 2",2020/2/19,New Media Platform of Chengdu Media Group,FALSE,https://vp.fact.qq.com/article?id=4d1088b9327bd6a2514b5d322b6a9417
141,141,"New virus emerges in Wenzhou, 40% of 490 cases are brand new mutant viruses",2020/2/19,Guangzhou Center for Disease Control and Prevention,FALSE,https://vp.fact.qq.com/article?id=4d7066b59ab6503e8d9d9a7fe9249af2
133,133,Tap water is chlorinated using the upper limit standard. Let it stand for at least two hours when using water.,2020/2/20,"PhD, Food Engineering, Department of Agriculture and Biology, Purdue University",FALSE,https://vp.fact.qq.com/article?id=d1055ccaf851ca04e575788f04882337
121,121,The countdown to the end of the epidemic in 30 provinces and cities nationwide has been officially announced,2020/2/21,"Master of Pharmacology, PhD in Pediatrics",FALSE,https://vp.fact.qq.com/article?id=c2321545b762e66dccbecc294947b38b
120,120,New coronavirus can penetrate human body through skin,2020/2/21,CCTV News,FALSE,https://vp.fact.qq.com/article?id=686cf40bd93e27733190a687caacfa53
972,1200,"Disinfectant sprays in the air in Qingyang, Gansu, do not go out",2020/1/26,Hu Yuandong,FALSE,https://vp.fact.qq.com/article?id=b2c54a2852544a16878b2a276bab371c
96,96,"U.S. whistleblower reports that more than 1,000 new cases of pneumonia infection in the U.S.",2020/2/24,More authentic,FALSE,https://vp.fact.qq.com/article?id=e04b339773a78d353d3a5497df882076
97,97,All stores in Wuhan will be closed from February 25th to March 10th,2020/2/24,Changjiang Daily,FALSE,https://vp.fact.qq.com/article?id=722d4dcc3203b714cf8f673b94356394
98,98,New crown pneumonia patients notified in Beijing do not include outsiders,2020/2/23,Comprehensive Large City Daily,FALSE,https://vp.fact.qq.com/article?id=3f6ba3e41064afe56e823ccf81f46b28
983,1212,"Millions of uremia nationwide, star fruit, pepper, carbonated drinks are the ""culprit""",2019/7/2,Li Qing,FALSE,https://vp.fact.qq.com/article?id=bb1bffa042a5310bad43783bce69706c
100,100,JD Logistics driver dies in car after contracting new crown virus,2020/2/23,True team,FALSE,https://vp.fact.qq.com/article?id=0686632643928286facf29c5818c4830
981,1210,"Milk cannot be consumed with soy milk, it will reduce nutritional value and even poison",2019/9/7,Cloudless,FALSE,https://vp.fact.qq.com/article?id=6d8018d639177da6651315858960ef76
102,102,Guangzhou Water Investment Group internal employee conversation leaked: tap water several times plus chlorine,2020/2/23,Guangzhou large comprehensive portal,FALSE,https://vp.fact.qq.com/article?id=8836c583d3042987130190b01aae7d52
103,103,More than 30 people infected with new crown pneumonia in a community in Wuhan due to group purchase,2020/2/23,Comprehensive daily newspaper hosted by Chengdu Daily Group,FALSE,https://vp.fact.qq.com/article?id=da5a7cee415b301130ef7446aae13140
104,104,Two patients with new coronary pneumonia in Wuhan have relapsed after cure,2020/2/23,Hosted by Hubei Daily Media Group,FALSE,https://vp.fact.qq.com/article?id=6d9f21cd2896e387834935bfebea0c72
105,105,Fresh food bought online will carry new crown virus,2020/2/23,Director of Science and Technology Department of Food and Nutrition Information Exchange Center,FALSE,https://vp.fact.qq.com/article?id=3182d6143bc09c7962469f61084aa9f9
106,106,Director of Emergency Department of Wuhan Central Hospital Affin died of new crown pneumonia,2020/2/23,New Media Platform of Shanghai Poster Industry Group,FALSE,https://vp.fact.qq.com/article?id=1ba655d12835bdd17ccc86df1517f0d7
108,108,"Zhong Nanshan: more than 10,000 cases have been confirmed so far, and no vegetarian has been infected with the new crown virus",2020/2/23,"PhD, Food Engineering, Department of Agriculture and Biology, Purdue University",FALSE,https://vp.fact.qq.com/article?id=a47e5477896d4a8284123f5c7e988840
979,1208,"Rootless bean sprouts use hormones, which will hurt the liver and increase the burden of liver detoxification.",2019/8/10,Li Qing,FALSE,https://vp.fact.qq.com/article?id=209216e2c61520499658dc0124bb40f2
110,110,Russian scientists verify new crown virus as synthetic virus,2020/2/22,"Master of International Verification, St. Petersburg University",FALSE,https://vp.fact.qq.com/article?id=118a903dfb295d525119c54a5101dad8
111,111,Chen Guosheng predicted the outbreak of new crown pneumonia 10 years ago,2020/2/22,Jiefang Daily • Shangguan News operates a rumor news and rumor service network platform,FALSE,https://vp.fact.qq.com/article?id=2460154736b9035b26744e43b1612905
977,1206,"Bamboo charcoal food can absorb harmful substances in the human body, clean the intestines, detoxify and beauty",2019/10/2,Hu Yuandong,FALSE,https://vp.fact.qq.com/article?id=e31af240683a94e6b48fcb3e20a99ec1
114,114,"More than 14,000 flu deaths in the U.S., partially due to new coronary pneumonia",2020/2/22,Editor-in-chief of today's topic,FALSE,https://vp.fact.qq.com/article?id=a39855f7c1b1e65b052ebc849d13779d
115,115,HowNet Free Checkup Coupons,2020/2/22,Professional fact verification platform under Tencent News,FALSE,https://vp.fact.qq.com/article?id=450bb2cb976c30a7cee819e6aa5df628
975,1204,Goldfish cannot be eaten because toxic substances in fish feed can accumulate in the body,2019/10/31,Xu Hongjun,FALSE,https://vp.fact.qq.com/article?id=0e1510183a4259df78d56820e4e39f25
143,143,Peach root is resistant to new coronavirus,2020/2/18,Professional medical science popularization platform under Tencent,FALSE,https://vp.fact.qq.com/article?id=69df3a2f3c71a7cda23edd69aaa0bce3
986,1215,"Drinking uncooked soy milk may cause symptoms such as nausea, vomiting, and abdominal pain",2018/11/5,Zhong Kai,FALSE,https://vp.fact.qq.com/article?id=92469a5cb6bb2aa3756b7031221a0a9a
966,1184,The correction fluid can poison the mice and cause serious harm to the human body,2013/11/1,No wonder,FALSE,https://vp.fact.qq.com/article?id=d1c3483b0b8abfa95e756850a53f413f
146,146,"Mild patients with sticky saliva touching the eyes, nose and nose will become severe",2020/2/18,"Master of Pharmacology, PhD in Pediatrics",FALSE,https://vp.fact.qq.com/article?id=42a0437f99346b6dbe2e9ea343815fa0
171,171,Sharing mercury underarm temperature needles can cause cross infection,2020/2/15,"Master of Pharmacology, PhD in Pediatrics",FALSE,https://vp.fact.qq.com/article?id=5021a3bdb4978ed9148294f733fc3b6c
172,172,New coronavirus may be present on rice produced in Hubei,2020/2/15,"PhD, Food Engineering, Department of Agriculture and Biology, Purdue University",FALSE,https://vp.fact.qq.com/article?id=18e4ed0ea3e8d3f403bc7bf38f9e0eaa
173,173,Fruit must be peeled when eating fruits during an epidemic,2020/2/15,"PhD, Food Engineering, Department of Agriculture and Biology, Purdue University",FALSE,https://vp.fact.qq.com/article?id=56d69cf3e258948eb576d354ecfe805c
174,174,Cooked peppercorn water can cure new coronavirus pneumonia,2020/2/15,"PhD, Food Engineering, Department of Agriculture and Biology, Purdue University",FALSE,https://vp.fact.qq.com/article?id=2735c8f76b2d36862f7ac71f4f2058d3
954,1172,"Tomatoes and potatoes can be poisonous when eaten together, and they can cause indigestion",2019/9/1,Cloudless,FALSE,https://vp.fact.qq.com/article?id=55fe4d21cd59cb3aff1603b014f776ee
176,176,Wearing contact lenses will increase your chances of getting new crown virus,2020/2/14,"Ophthalmologist, MD",FALSE,https://vp.fact.qq.com/article?id=1c37dec1c2aad0313e82cf726a5d1d9a
953,1171,Stainless steel chopsticks can release toxic substances and endanger health,2017/4/18,Ruan Guangfeng,FALSE,https://vp.fact.qq.com/article?id=8e3f1465882ceee2b520a04d5c945f9c
178,178,Sachets prevent new coronavirus,2020/2/14,Professional medical science popularization platform under Tencent,FALSE,https://vp.fact.qq.com/article?id=9a6247f65785bcf659495e6ecc48e9e1
170,170,Wear antistatic clothing to isolate new coronavirus,2020/2/15,Huang Chen,FALSE,https://vp.fact.qq.com/article?id=84c7a6e6ee36e499f77b63bed397a061
180,180,Antibacterial soaps are more effective than regular soaps,2020/2/14,Zhuozheng Medical Dermatologist,FALSE,https://vp.fact.qq.com/article?id=82c94b781f96eb9a3a5d6b82cc1e26bd
182,182,"A newborn in Zhejiang named ""wearing a mask""",2020/2/14,Zhejiang Daily Newspaper Group's first mobile news client,FALSE,https://vp.fact.qq.com/article?id=11f2369c64a1499eeaf88b2de454cc39
183,183,Argentines rarely get infectious because of mate tea,2020/2/14,Editor-in-chief of today's topic,FALSE,https://vp.fact.qq.com/article?id=1d2cef0011a9bd2907ef4967e95aad01
184,184,"Epidemic outbreak, more than 3,000 new cases confirmed in Shanghai",2020/2/13,Professional fact verification platform under Tencent News,FALSE,https://vp.fact.qq.com/article?id=b57534a6ddce4568af69ce4522fdd599
951,1169,"Durian eats with cola, can cause caffeine poisoning, cause sudden heart disease death",2018/1/24,,FALSE,https://vp.fact.qq.com/article?id=6854844db1b04168ed68d15f87f1faf9
950,1168,"Strawberries can ""poison"" bee swarms. Eating strawberries equals suicide",2018/1/24,,FALSE,https://vp.fact.qq.com/article?id=bca4194b0e7f04b2bf23776cb2d8d156
187,187,Zhong Nanshan team's research shows that the rate of viral infection in smokers is much lower than in non-smokers,2020/2/13,"Associate Professor of Research, Department of Pathology and Experimental Medicine, University of Pennsylvania School of Medicine",FALSE,https://vp.fact.qq.com/article?id=81921bc4739ece4896407bacc96903f7
188,188,"Wuhan man wears mask to spray alcohol, died in 84 in an elevator",2020/2/13,Science and Technology Daily,FALSE,https://vp.fact.qq.com/article?id=a5095a4ab599ee4b085da12d12ab5036
189,189,"The ""Coronavirus Prevention Guide in Japan"" circulating on the Internet is the official guide in Japan",2020/2/13,Professional fact verification platform under Tencent News,FALSE,https://vp.fact.qq.com/article?id=a23f0d3dc21706faa7f1bb146e8b3abd
181,181,February 16 Normalization of Residents' Travel in Wenzhou,2020/2/14,Rumor report platform hosted by Wenzhou Network Culture Association,FALSE,https://vp.fact.qq.com/article?id=8b8139606b91a4321d80aae95cae958a
169,169,"New crown pneumonia outbreak in southern India, dozens confirmed, thousands isolated",2020/2/15,International Rumor Verification Agency,FALSE,https://vp.fact.qq.com/article?id=cc44001e4872fc446001e881af63e6e3
955,1173,"Tulips release ""bald gas"" and can cause hair loss",2016/3/15,Zu Beichen,FALSE,https://vp.fact.qq.com/article?id=c0ef57fbeb807669f18a1254c03d907a
167,167,"Chinese American experts' ""self-help measures"" can treat new coronavirus pneumonia",2020/2/15,"Associate Professor of Research, Department of Pathology and Experimental Medicine, University of Pennsylvania School of Medicine",FALSE,https://vp.fact.qq.com/article?id=3dbe0635cf7296b236be9d33f0a76b34
148,148,"Whiskey, honey and boiling water are effective against new crown pneumonia",2020/2/17,"PhD, Food Engineering, Department of Agriculture and Biology, Purdue University",FALSE,https://vp.fact.qq.com/article?id=cf9fbf2e2d0954b2a327d7f6d94c2444
149,149,Carambola leaves soaked in water can prevent new coronavirus,2020/2/17,"PhD, Food Engineering, Department of Agriculture and Biology, Purdue University",FALSE,https://vp.fact.qq.com/article?id=f7468c048cdb1b0e6047dcbbd2473c37
150,150,"Xu Cuiqin, supplier of South China seafood market, confessed",2020/2/17,Professional fact verification platform under Tencent News,FALSE,https://vp.fact.qq.com/article?id=8220668b556f0f71e699a55cb5967aef
151,151,Putting a napkin on the middle of the mask can effectively block the new crown virus,2020/2/17,Huang Chen,FALSE,https://vp.fact.qq.com/article?id=6f6844038596d5f73b30c2611d839bd6
962,1180,Foreigners never use stainless steel because of fear of manganese poisoning,2017/6/6,Ruan Guangfeng,FALSE,https://vp.fact.qq.com/article?id=f5a20a0ca7d01b4b13326b74ced82fce
153,153,Houttuynia cordata may prevent and treat new coronavirus pneumonia,2020/2/17,"Master of Pharmacology, PhD in Pediatrics",FALSE,https://vp.fact.qq.com/article?id=d3dcf7a7aa26a7c74d0124b2fbd10b45
154,154,"Don't eat freshwater fish! Confirmed faecal transmission, many places in the fish pond toilet",2020/2/17,"PhD, Food Engineering, Department of Agriculture and Biology, Purdue University",FALSE,https://vp.fact.qq.com/article?id=4914be9ca2fa4d9814f49244756e6822
961,1179,"Fetal poisoning during pregnancy, causing fetal head to grow smaller",2017/5/27,Li Chang,FALSE,https://vp.fact.qq.com/article?id=735e24e1a773f4464d9762f6d7a7ebda
156,156,"""Girl chasing funeral car crying and calling mom"" passed away",2020/2/16,Comprehensive Large City Daily,FALSE,https://vp.fact.qq.com/article?id=1fd2877abc4026daa06eb9157218f29a
157,157,Bird's nest can boost immune system and prevent new coronavirus,2020/2/16,"PhD, Food Engineering, Department of Agriculture and Biology, Purdue University",FALSE,https://vp.fact.qq.com/article?id=e8c8ebcd0f8d55abea6249b79a340796
158,158,"Huang Yanling, a female graduate student at Wuhan Virus Institute, is a patient with new crown pneumonia",2020/2/16,Professional fact verification platform under Tencent News,FALSE,https://vp.fact.qq.com/article?id=aa9851bacbb24a4e8b3cee11c02c26bf
159,159,You can use indoor ozone to kill the new coronavirus,2020/2/16,Professional fact verification platform under Tencent News,FALSE,https://vp.fact.qq.com/article?id=24bf8b386526a4973dde239e85f896e3
160,160,"Drink hot water ginger soup, exercise, cover quilt, and sun to prevent new crown virus",2020/2/16,"PhD, Food Engineering, Department of Agriculture and Biology, Purdue University",FALSE,https://vp.fact.qq.com/article?id=fefe1ff41fd277a7296a7d774b303a7e
960,1178,Yellow-throated bovine louver with caustic soda and hydrogen peroxide is poisonous and harmful,2017/4/17,,FALSE,https://vp.fact.qq.com/article?id=ce9d5016f304a5105c94390c66ab9791
959,1177,"Enzyme health products can lose weight, detox, and prolong life",2019/8/23,Chen Xiyao,FALSE,https://vp.fact.qq.com/article?id=178c4de3e337b836fee16e91aa54570d
163,163,"Do not play with snow, it will be infected with new coronavirus",2020/2/16,Zhuo Zheng Medical Doctor,FALSE,https://vp.fact.qq.com/article?id=6d847e5e3fe44da443cf1d7310a7df99
164,164,Agarwood can prevent new coronavirus,2020/2/15,Professional medical science popularization platform under Tencent,FALSE,https://vp.fact.qq.com/article?id=56be959ea1d0683853f717d8ad032d16
958,1176,Primary school students poisoned and died after eating spicy strips,2017/7/27,Wang Yuling,FALSE,https://vp.fact.qq.com/article?id=5f6ad7d1e5e1977bc6f882f74e5a86cf
956,1174,Mixing disinfectant and toilet cleaner can cause death,2016/8/11,Cloudless,FALSE,https://vp.fact.qq.com/article?id=efaa14c4004195df54692f6741e9daf7
145,145,Huyou can treat new coronavirus pneumonia,2020/2/18,"PhD, Food Engineering, Department of Agriculture and Biology, Purdue University",FALSE,https://vp.fact.qq.com/article?id=35204cac8454344d1fdeb3d0c63c12a2
988,1217,"Cupping can expel blood waste and waste gas out of the body, speeding up detoxification",2019/5/10,Sun Yafei,FALSE,https://vp.fact.qq.com/article?id=929d746f13c607e474da1d164607a7b1
989,1218,Poisonous fragrances and foam stabilizers in bath milk / detergent,2014/11/5,Zhao Lichao,FALSE,https://vp.fact.qq.com/article?id=9b0783044be6102c353c3685c615ecc9
91,91,"New crown pneumonia outbreak in Wenzhou on February 24, many people infected",2020/2/24,Rumor report platform hosted by Wenzhou Network Culture Association,FALSE,https://vp.fact.qq.com/article?id=7ef22419dd925142040278c7cba83cdb
24,twenty four,Li Yuehua and his wife were invited by South Korea to fight the epidemic,2020/3/8,Professional fact verification platform under Tencent News,FALSE,https://vp.fact.qq.com/article?id=9562434683fc5d564368ebe59d7098d4
25,25,The government has notified Jingzhou that it will unblock and resume work on March 10.,2020/3/8,Professional fact verification platform under Tencent News,FALSE,https://vp.fact.qq.com/article?id=4af8ebdaa4cffa55ec115432808b7766
26,26,Cannot eat fruits from Hubei,2020/3/8,Communist Party of Beijing Municipal Committee,FALSE,https://vp.fact.qq.com/article?id=685165d01e3ae1f8fe7a66b1eb054b45
1010,1342,Haze can cause fresh lungs to become black lungs within 6 days,2016/12/15,Li Xiaoguang,FALSE,https://vp.fact.qq.com/article?id=1596f86705943eb5744dcd015fa631a3
